Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Overall_Impact
181,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,India,2.6,TikTok,Yes,8.7,7.5,Positive
59,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,8.1,Twitter,Yes,4.6,4.7,Negative
366,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,6.3,TikTok,Yes,5.4,4.9,Negative
171,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,7.6,LinkedIn,Yes,4.6,5.0,Negative
582,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,6.1,YouTube,Yes,5.1,4.1,Negative
34,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,3.3,Facebook,No,7.2,7.3,Positive
99,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,6.9,TikTok,Yes,5.9,4.6,Negative
376,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,2.9,YouTube,No,7.6,7.6,Positive
689,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,5.6,TikTok,Yes,5.6,5.3,Negative
132,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,4.3,YouTube,Yes,6.4,6.4,Neutral
981,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,6.8,Twitter,Yes,4.6,4.0,Negative
89,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,5.4,Instagram,No,6.6,6.3,Neutral
995,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,8.1,YouTube,No,4.5,5.8,Negative
187,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,7.3,TikTok,Yes,4.8,5.7,Negative
792,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,3.7,LinkedIn,No,8.5,8.0,Positive
823,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,India,3.7,LinkedIn,Yes,8.6,7.4,Positive
454,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Canada,6.3,Facebook,Yes,5.6,4.5,Negative
378,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,5.6,Instagram,Yes,5.8,5.2,Negative
113,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,3.7,YouTube,Yes,7.4,6.7,Neutral
318,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Germany,7.2,LinkedIn,Yes,5.1,4.3,Negative
903,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,7.0,YouTube,No,5.2,4.9,Negative
636,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Germany,5.5,Twitter,Yes,4.6,4.8,Negative
573,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,5.4,Facebook,No,6.7,6.6,Neutral
681,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,2.3,TikTok,No,8.1,7.1,Positive
138,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,5.9,Facebook,No,5.1,4.1,Negative
830,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,5.3,Facebook,Yes,6.8,6.4,Neutral
962,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,2.0,LinkedIn,No,8.2,7.7,Positive
693,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,1.6,Snapchat,No,8.9,7.4,Positive
253,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Australia,5.7,LinkedIn,Yes,6.8,6.6,Neutral
921,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Germany,6.6,Instagram,No,4.6,6.0,Negative
720,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,6.6,LinkedIn,Yes,4.8,4.7,Negative
342,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,6.9,Instagram,Yes,4.5,4.4,Negative
813,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,3.7,LinkedIn,Yes,7.9,8.2,Positive
446,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,USA,2.3,LinkedIn,No,7.5,7.4,Positive
517,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,6.7,Snapchat,No,4.9,4.2,Negative
486,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,6.3,LinkedIn,Yes,5.7,5.3,Negative
258,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,4.2,TikTok,No,6.1,6.5,Neutral
204,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,2.3,Twitter,Yes,7.0,8.4,Positive
393,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Australia,2.2,Instagram,No,8.6,7.7,Positive
704,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,3.6,TikTok,No,8.6,7.9,Positive
980,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,3.3,Instagram,No,8.2,7.3,Positive
612,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,6.5,TikTok,Yes,5.0,4.2,Negative
872,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,7.4,Twitter,Yes,4.9,4.3,Negative
635,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,4.7,Twitter,No,7.3,6.3,Neutral
948,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,3.8,Facebook,No,6.8,6.9,Neutral
414,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Germany,6.1,Snapchat,Yes,5.3,5.7,Negative
717,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Canada,6.1,Instagram,Yes,5.6,4.6,Negative
881,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,7.7,Facebook,No,5.4,4.0,Negative
39,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,5.0,Snapchat,Yes,6.5,6.8,Neutral
597,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,5.9,YouTube,Yes,5.0,5.6,Negative
373,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,8.0,Twitter,Yes,5.4,5.7,Negative
407,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Germany,4.4,YouTube,No,6.1,6.5,Neutral
274,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,India,7.5,LinkedIn,No,5.2,5.2,Negative
112,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,5.5,Twitter,Yes,7.1,7.0,Neutral
969,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,6.0,Instagram,Yes,5.8,5.5,Negative
891,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Canada,2.1,Twitter,No,8.8,7.0,Positive
585,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,4.1,Facebook,No,6.7,6.3,Neutral
167,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,5.6,Twitter,Yes,5.6,4.4,Negative
66,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,India,1.8,Instagram,No,7.8,7.0,Positive
19,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,4.7,Facebook,Yes,6.6,6.9,Neutral
278,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,UK,3.9,Twitter,No,7.3,7.0,Positive
622,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,6.6,YouTube,Yes,5.0,4.1,Negative
465,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,5.9,Facebook,Yes,4.6,5.2,Negative
697,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,3.8,Facebook,Yes,7.5,8.8,Positive
427,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,USA,7.2,YouTube,Yes,5.5,5.8,Negative
707,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,7.5,YouTube,No,4.9,4.9,Negative
526,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,1.6,Snapchat,No,8.4,7.7,Positive
245,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,UK,8.1,Snapchat,Yes,5.4,5.1,Negative
228,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,7.1,Instagram,Yes,5.9,4.8,Negative
313,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,India,2.7,Instagram,No,8.8,8.4,Positive
850,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,5.8,Snapchat,Yes,4.8,4.9,Negative
455,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,USA,6.8,Facebook,Yes,5.7,5.6,Negative
668,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,7.4,Twitter,Yes,5.3,4.1,Negative
584,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Canada,4.1,YouTube,Yes,7.2,6.3,Neutral
345,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,6.3,Snapchat,Yes,5.6,4.2,Negative
398,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,7.5,Instagram,Yes,5.7,5.7,Negative
332,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,8.0,TikTok,Yes,4.8,5.3,Negative
254,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,5.9,YouTube,No,6.0,7.0,Neutral
701,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,USA,4.4,TikTok,No,6.3,6.2,Neutral
896,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,7.0,YouTube,Yes,5.6,5.7,Negative
344,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,8.0,Twitter,No,5.2,5.6,Negative
331,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Canada,2.5,Instagram,No,7.0,8.2,Positive
949,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Australia,6.2,Facebook,Yes,5.2,5.9,Negative
262,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,7.4,LinkedIn,Yes,4.6,5.4,Negative
755,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,USA,4.6,YouTube,No,6.1,6.7,Neutral
879,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,6.3,Facebook,Yes,4.8,5.0,Negative
77,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Germany,3.2,TikTok,No,7.9,7.4,Positive
68,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,5.4,LinkedIn,No,7.1,6.5,Neutral
807,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,2.5,LinkedIn,No,7.9,8.8,Positive
74,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,2.0,LinkedIn,No,8.7,8.4,Positive
326,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,2.8,Twitter,No,8.5,8.3,Positive
817,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,5.2,TikTok,Yes,6.3,6.8,Neutral
97,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,5.2,YouTube,No,6.7,6.8,Neutral
560,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,8.1,YouTube,Yes,5.6,4.5,Negative
907,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,2.8,Instagram,No,7.3,8.2,Positive
292,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,5.9,LinkedIn,No,7.4,6.5,Neutral
626,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,1.6,TikTok,No,7.7,7.8,Positive
265,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,7.6,Snapchat,Yes,5.4,5.8,Negative
529,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,USA,1.9,YouTube,No,7.9,7.2,Positive
507,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,2.9,Snapchat,No,8.2,7.4,Positive
93,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,USA,2.1,Instagram,No,8.7,7.9,Positive
42,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,5.8,LinkedIn,Yes,5.9,5.5,Negative
816,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,UK,3.6,Twitter,Yes,7.1,7.0,Neutral
87,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,USA,3.9,YouTube,Yes,6.0,6.7,Neutral
726,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,8.1,LinkedIn,No,5.9,5.9,Negative
637,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,8.2,Twitter,Yes,5.2,5.4,Negative
710,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Canada,6.0,Snapchat,Yes,6.5,6.1,Neutral
75,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,6.1,Facebook,Yes,4.6,4.3,Negative
354,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,7.2,TikTok,Yes,4.5,5.9,Negative
340,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,2.5,Facebook,No,8.7,8.3,Positive
145,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,UK,3.8,Snapchat,Yes,6.6,6.8,Neutral
528,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,USA,5.5,YouTube,Yes,5.2,4.6,Negative
49,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,5.6,Snapchat,Yes,5.8,5.1,Negative
443,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,4.5,Snapchat,Yes,6.7,6.9,Neutral
578,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,2.8,LinkedIn,No,8.5,8.7,Positive
901,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,5.5,LinkedIn,No,6.5,6.8,Neutral
785,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,6.3,LinkedIn,No,5.1,4.2,Negative
175,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,4.0,YouTube,No,8.5,8.5,Positive
638,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,UK,5.1,Facebook,Yes,7.1,6.1,Neutral
516,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,4.9,Twitter,No,6.0,7.0,Neutral
180,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Australia,2.2,LinkedIn,No,7.1,7.1,Positive
324,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,4.0,Instagram,Yes,7.1,8.0,Positive
476,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,5.1,LinkedIn,No,6.9,6.0,Neutral
86,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,3.7,YouTube,No,7.4,9.0,Positive
876,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,4.4,TikTok,No,7.0,6.2,Neutral
805,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,USA,7.7,TikTok,Yes,5.6,5.3,Negative
136,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,USA,6.0,LinkedIn,Yes,5.5,4.7,Negative
806,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,7.0,Instagram,Yes,5.8,4.3,Negative
955,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,5.2,Twitter,No,6.8,6.2,Neutral
966,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,6.5,Snapchat,No,5.4,4.1,Negative
319,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,3.2,TikTok,No,8.6,7.5,Positive
749,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,4.3,TikTok,No,6.1,6.3,Neutral
32,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Australia,6.2,YouTube,No,5.5,4.8,Negative
569,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,USA,6.4,Facebook,Yes,5.5,5.7,Negative
25,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,8.1,LinkedIn,Yes,5.1,5.1,Negative
595,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,5.2,Facebook,No,7.3,6.6,Neutral
844,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,6.9,Snapchat,Yes,4.6,5.2,Negative
588,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,2.6,YouTube,No,7.7,8.9,Positive
760,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,1.6,LinkedIn,Yes,7.1,7.4,Positive
974,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,3.8,Snapchat,No,6.7,6.8,Neutral
35,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,7.4,TikTok,Yes,5.2,5.1,Negative
607,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,6.4,TikTok,No,5.8,4.1,Negative
229,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,USA,5.1,Twitter,No,7.3,6.6,Neutral
62,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,UK,6.3,Snapchat,Yes,5.8,5.6,Negative
545,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,UK,5.7,Snapchat,Yes,5.5,4.5,Negative
508,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,7.3,YouTube,Yes,5.6,5.0,Negative
499,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,4.4,LinkedIn,No,6.9,6.5,Neutral
26,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,6.5,LinkedIn,Yes,5.4,5.8,Negative
114,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,3.8,YouTube,No,6.7,6.3,Neutral
192,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,4.8,YouTube,No,6.7,6.1,Neutral
449,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,2.5,LinkedIn,No,7.3,7.3,Positive
657,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Other,2.8,Twitter,No,8.6,8.0,Positive
263,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Australia,7.2,TikTok,Yes,4.7,5.8,Negative
12,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,UK,8.4,Snapchat,Yes,5.0,4.5,Negative
522,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,USA,2.5,Facebook,Yes,8.0,9.0,Positive
82,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Other,8.4,Snapchat,Yes,4.8,5.4,Negative
893,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,India,2.5,Snapchat,No,7.4,8.0,Positive
984,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Germany,6.6,Snapchat,Yes,4.7,5.4,Negative
473,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,3.7,LinkedIn,No,6.1,6.6,Neutral
818,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Other,2.9,Facebook,No,7.0,7.2,Positive
490,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,3.3,Instagram,No,8.8,9.0,Positive
973,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Other,7.4,Twitter,Yes,5.6,5.1,Negative
799,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Australia,3.0,YouTube,No,8.3,7.8,Positive
71,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,6.8,Facebook,Yes,5.2,4.3,Negative
456,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,India,2.6,Facebook,Yes,7.7,8.7,Positive
125,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,6.7,Facebook,Yes,5.1,4.7,Negative
821,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Other,6.7,Instagram,Yes,5.8,5.5,Negative
162,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Canada,3.6,YouTube,Yes,6.2,6.1,Neutral
308,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Australia,3.4,YouTube,No,8.7,7.8,Positive
361,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,6.8,YouTube,Yes,6.0,5.1,Negative
910,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Other,2.4,Twitter,Yes,7.3,8.4,Positive
